time,Vel
90.8,1.92227199999998
90.9,1.78816
91,1.698752
91.1,1.56463999999999
91.2,1.475232
91.3,1.34111999999999
91.4,1.251712
91.5,1.1176
91.6,1.02819199999999
91.7,0.938784
91.8,0.804671999999987
91.9,0.715264
92,0.625856
92.1,0.491743999999987
92.2,0.402336
92.3,0.357632
92.4,0.357632
92.5,0.312928
92.6,0.268224
92.7,0.268224
92.8,0.223519999999994
92.9,0.178816
93,0.178816
93.1,0.134111999999994
93.2,0.089408
93.3,0.089408
93.4,0.089408
93.5,0.044704
93.6,0.044704
93.7,0.044704
93.8,0.044704
93.9,0.044704
94,0
94.1,0
94.2,0
94.3,0
94.4,0
94.5,0
94.6,0
94.7,0
94.8,0
94.9,0
95,0
95.1,0
95.2,0
95.3,0
95.4,0
95.5,0
95.6,0
95.7,0
95.8,0
95.9,0
96,0
96.1,0
96.2,0
96.3,0
96.4,0
96.5,0
96.6,0
96.7,0
96.8,0
96.9,0
97,0
97.1,0
97.2,0
97.3,0
97.4,0
97.5,0
97.6,0
97.7,0
97.8,0
97.9,0
98,0
98.1,0
98.2,0
98.3,0
98.4,0
98.5,0
98.6,0
98.7,0
98.8,0
98.9,0
99,0
99.1,0
99.2,0
99.3,0
99.4,0
99.5,0
99.6,0
99.7,0
99.8,0
99.9,0
100,0
100.1,0
100.2,0
100.3,0
100.4,0
100.5,0
100.6,0
100.7,0
100.8,0
100.9,0
101,0
101.1,0
101.2,0
101.3,0
101.4,0
101.5,0
101.6,0
101.7,0
101.8,0
101.9,0
102,0
102.1,0
102.2,0
102.3,0
102.4,0
102.5,0
102.6,0
102.7,0
102.8,0
102.9,0
103,0
103.1,0
103.2,0
103.3,0
103.4,0
103.5,0
103.6,0
103.7,0
103.8,0
103.9,0
104,0
104.1,0
104.2,0
104.3,0
104.4,0
104.5,0
104.6,0
104.7,0
104.8,0
104.9,0
105,0
105.1,0
105.2,0
105.3,0
105.4,0
105.5,0
105.6,0
105.7,0
105.8,0
105.9,0
106,0
106.1,0
106.2,0
106.3,0
106.4,0
106.5,0
106.6,0
106.7,0
106.8,0
106.9,0
107,0
107.1,0
107.2,0
107.3,0
107.4,0
107.5,0
107.6,0
107.7,0
107.8,0
107.9,0
108,0
108.1,0
108.2,0
108.3,0
108.4,0
108.5,0
108.6,0
108.7,0
108.8,0
108.9,0
109,0
109.1,0
109.2,0
109.3,0
109.4,0
109.5,0
109.6,0
109.7,0
109.8,0
109.9,0
110,0
110.1,0
110.2,0
110.3,0
110.4,0
110.5,0
110.6,0
110.7,0
110.8,0
110.9,0
111,0
111.1,0
111.2,0
111.3,0
111.4,0
111.5,0
111.6,0
111.7,0
111.8,0
111.9,0
112,0
112.1,0
112.2,0
112.3,0
112.4,0
112.5,0
112.6,0
112.7,0
112.8,0
112.9,0
113,0
113.1,0
113.2,0
113.3,0.0894080000000064
113.4,0.134112
113.5,0.22352
113.6,0.312928000000013
113.7,0.402336
113.8,0.447040000000013
113.9,0.536448
114,0.625856
114.1,0.715264000000006
114.2,0.759968
114.3,0.849376000000013
114.4,0.938784
114.5,1.028192
114.6,1.11760000000001
114.7,1.207008
114.8,1.29641600000001
114.9,1.385824
115,1.475232
115.1,1.56464000000001
115.2,1.654048
115.3,1.69875200000001
115.4,1.78816
115.5,1.877568
115.6,1.96697600000001
115.7,2.056384
115.8,2.14579200000001
115.9,2.2352
116,2.324608
116.1,2.41401600000001
116.2,2.503424
116.3,2.59283200000002
116.4,2.726944
116.5,2.861056
116.6,2.99516800000002
116.7,3.12928
116.8,3.26339200000002
116.9,3.397504
117,3.486912
117.1,3.62102400000002
117.2,3.755136
117.3,3.88924800000002
117.4,4.02336
117.5,4.157472
117.6,4.29158400000002
117.7,4.425696
117.8,4.51510400000002
117.9,4.649216
118,4.783328
118.1,4.91744000000002
118.2,5.051552
118.3,5.18566400000002
118.4,5.319776
118.5,5.498592
118.6,5.63270400000002
118.7,5.766816
118.8,5.94563200000002
118.9,6.079744
119,6.213856
119.1,6.39267200000002
119.2,6.526784
119.3,6.61619200000002
119.4,6.750304
119.5,6.839712
119.6,6.92912000000002
119.7,7.063232
119.8,7.15264000000001
119.9,7.242048
120,7.331456
120.1,7.46556800000001
120.2,7.554976
120.3,7.59968000000001
120.4,7.644384
120.5,7.733792
120.6,7.77849600000001
120.7,7.8232
120.8,7.86790400000001
120.9,7.912608
121,7.957312
121.1,8.04672000000001
121.2,8.091424
121.3,8.13612800000001
121.4,8.180832
121.5,8.225536
121.6,8.27024000000001
121.7,8.359648
121.8,8.40435200000001
121.9,8.449056
122,8.49376
122.1,8.53846400000001
122.2,8.583168
122.3,8.67257600000002
122.4,8.806688
122.5,8.896096
122.6,8.98550400000001
122.7,9.074912
122.8,9.16432000000001
122.9,9.253728
123,9.343136
123.1,9.43254400000002
123.2,9.566656
123.3,9.61136000000001
123.4,9.700768
123.5,9.745472
123.6,9.83488000000001
123.7,9.924288
123.8,9.96899200000001
123.9,10.0584
124,10.103104
124.1,10.192512
124.2,10.28192
124.3,10.28192
124.4,10.326624
124.5,10.326624
124.6,10.326624
124.7,10.371328
124.8,10.371328
124.9,10.416032
125,10.416032
125.1,10.460736
125.2,10.460736
125.3,10.460736
125.4,10.50544
125.5,10.50544
125.6,10.550144
125.7,10.550144
125.8,10.594848
125.9,10.594848
126,10.594848
126.1,10.639552
126.2,10.639552
126.3,10.594848
126.4,10.50544
126.5,10.460736
126.6,10.371328
126.7,10.326624
126.8,10.237216
126.9,10.147808
127,10.103104
127.1,10.013696
127.2,9.968992
127.3,9.87958399999999
127.4,9.790176
127.5,9.745472
127.6,9.65606399999999
127.7,9.566656
127.8,9.47724799999999
127.9,9.38784
128,9.343136
128.1,9.253728
128.2,9.16431999999998
128.3,9.074912
128.4,9.030208
128.5,8.9408
128.6,8.851392
128.7,8.76198399999999
128.8,8.71728
128.9,8.627872
129,8.538464
129.1,8.449056
129.2,8.40435199999996
129.3,8.27024
129.4,8.136128
129.5,8.002016
129.6,7.867904
129.7,7.73379199999996
129.8,7.59968
129.9,7.465568
130,7.37616
130.1,7.242048
130.2,7.10793599999997
130.3,7.018528
130.4,6.973824
130.5,6.884416
130.6,6.839712
130.7,6.79500799999997
130.8,6.7056
130.9,6.660896
131,6.571488
131.1,6.526784
131.2,6.43737599999999
131.3,6.392672
131.4,6.303264
131.5,6.25856
131.6,6.169152
131.7,6.12444799999997
131.8,6.03504
131.9,5.990336
132,5.900928
132.1,5.856224
132.2,5.81151999999995
132.3,5.632704
132.4,5.498592
132.5,5.319776
132.6,5.185664
132.7,5.05155199999995
132.8,4.872736
132.9,4.738624
133,4.604512
133.1,4.425696
133.2,4.29158399999995
133.3,4.112768
133.4,3.978656
133.5,3.79984
133.6,3.665728
133.7,3.48691199999995
133.8,3.308096
133.9,3.173984
134,2.995168
134.1,2.816352
134.2,2.68223999999997
134.3,2.592832
134.4,2.503424
134.5,2.414016
134.6,2.324608
134.7,2.23519999999997
134.8,2.145792
134.9,2.056384
135,1.966976
135.1,1.877568
135.2,1.78815999999997
135.3,1.698752
135.4,1.609344
135.5,1.519936
135.6,1.430528
135.7,1.34111999999997
135.8,1.251712
135.9,1.162304
136,1.072896
136.1,0.983488
136.2,0.894079999999987
136.3,0.849376
136.4,0.804672
136.5,0.759968
136.6,0.715264
136.7,0.670559999999987
136.8,0.625856
136.9,0.581152
137,0.536448
137.1,0.491744
137.2,0.447039999999987
137.3,0.402336
137.4,0.357632
137.5,0.312928
137.6,0.268224
137.7,0.223519999999987
137.8,0.178816
137.9,0.134112
138,0.089408
138.1,0.044704
138.2,0
138.3,0
138.4,0
138.5,0
138.6,0
138.7,0
138.8,0
138.9,0
139,0
139.1,0
139.2,0
139.3,0
139.4,0
139.5,0
139.6,0
139.7,0
139.8,0
139.9,0
140,0
140.1,0
140.2,0
140.3,0
140.4,0
140.5,0
140.6,0
140.7,0
140.8,0
140.9,0
141,0
141.1,0
141.2,0
141.3,0
141.4,0
141.5,0
141.6,0
141.7,0
141.8,0
141.9,0
142,0
142.1,0
142.2,0
142.3,0
142.4,0
142.5,0
142.6,0
142.7,0
142.8,0
142.9,0
143,0
143.1,0
143.2,0
143.3,0
143.4,0
143.5,0
143.6,0
143.7,0
143.8,0
143.9,0
144,0
144.1,0
144.2,0
144.3,0
144.4,0
144.5,0
144.6,0
144.7,0
144.8,0
144.9,0
145,0
145.1,0
145.2,0
145.3,0
145.4,0
145.5,0
145.6,0
145.7,0
145.8,0
145.9,0
146,0
146.1,0
146.2,0
146.3,0
146.4,0
146.5,0
146.6,0
146.7,0
146.8,0
146.9,0
147,0
147.1,0
147.2,0
147.3,0
147.4,0
147.5,0
147.6,0
147.7,0
147.8,0
147.9,0
148,0
148.1,0
148.2,0
148.3,0
148.4,0
148.5,0
