time,Vel
0,0
1,0
2,0
3,0
4,0
5,0
6,0.555555555555556
7,2.61111111111111
8,4.52777777777778
9,5.47222222222222
10,5.88888888888889
11,6.69444444444444
12,7.66666666666667
13,8.08333333333333
14,9.02777777777778
15,10.1388888888889
16,10.2777777777778
17,10.6666666666667
18,11.5
19,12.0555555555556
20,12.3333333333333
21,12.7222222222222
22,13.1388888888889
23,13.4166666666667
24,13.6944444444444
25,13.8333333333333
26,13.6944444444444
27,12.8611111111111
28,11.7777777777778
29,10.6666666666667
30,9.58333333333333
31,7.94444444444444
32,6.83333333333333
33,6.02777777777778
34,5.47222222222222
35,5.05555555555556
36,5.19444444444444
37,5.61111111111111
38,6.44444444444444
39,7.11111111111111
40,8.36111111111111
41,9.30555555555556
42,10.5277777777778
43,10.5277777777778
44,10.9444444444444
45,11.7777777777778
46,12.4444444444444
47,12.8611111111111
48,12.8611111111111
49,13
50,13.1388888888889
51,13
52,12.7222222222222
53,12.1944444444444
54,11.6388888888889
55,11.6388888888889
56,11.6388888888889
57,12.1944444444444
58,12.5833333333333
59,12.7222222222222
60,12.8611111111111
61,12.8611111111111
62,12.7222222222222
63,12.4444444444444
64,12.0555555555556
65,11.6388888888889
66,11.0833333333333
67,10.6666666666667
68,9.58333333333333
69,8.08333333333333
70,6.97222222222222
71,6.30555555555556
72,6.83333333333333
73,7.52777777777778
74,8.36111111111111
75,8.88888888888889
76,9.44444444444444
77,9.30555555555556
78,9.72222222222222
79,10.1388888888889
80,10
81,9.44444444444444
82,8.75
83,7.52777777777778
84,6.58333333333333
85,6.02777777777778
86,5.75
87,5.19444444444444
88,4.66666666666667
89,4.91666666666667
90,5.19444444444444
91,5.47222222222222
92,5.19444444444444
93,4.77777777777778
94,3.55555555555556
95,2.86111111111111
96,2.19444444444444
97,0.833333333333333
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,1.72222222222222
109,4.08333333333333
110,5.36111111111111
111,5.58333333333333
112,4.94444444444444
113,5.36111111111111
114,6
115,6.86111111111111
116,8.36111111111111
117,10.0833333333333
118,12.2222222222222
119,13.0833333333333
120,13.3055555555556
121,14.8055555555556
122,16.0833333333333
123,17.1666666666667
124,18.4444444444444
125,19.1111111111111
126,19.1111111111111
127,19.3055555555556
128,19.75
129,19.75
130,19.5277777777778
131,19.5277777777778
132,19.5277777777778
133,19.3055555555556
134,19.75
135,19.5277777777778
136,19.5277777777778
137,19.1111111111111
138,19.1111111111111
139,18.8888888888889
140,18.4444444444444
141,18.4444444444444
142,18.0277777777778
143,17.1666666666667
144,16.0833333333333
145,15.0277777777778
146,14.1666666666667
147,13.9444444444444
148,13.3055555555556
149,12.2222222222222
150,10.5277777777778
151,7.94444444444444
152,3.86111111111111
153,0.416666666666667
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0.194444444444444
163,0.388888888888889
164,1
165,1.19444444444444
166,2.80555555555556
167,4.61111111111111
168,5.41666666666667
169,5.41666666666667
170,5.41666666666667
171,5.41666666666667
172,5.61111111111111
173,6.22222222222222
174,6.63888888888889
175,7.22222222222222
176,7.41666666666667
177,8.02777777777778
178,7.83333333333333
179,8.02777777777778
180,8.63888888888889
181,9.44444444444444
182,10.25
183,11.8611111111111
184,12.8611111111111
185,13.0555555555556
186,13.0555555555556
187,13.25
188,13.0555555555556
189,12.8611111111111
190,12.25
191,12.25
192,12.4444444444444
193,12.6388888888889
194,13.0555555555556
195,13.0555555555556
196,13.4444444444444
197,13.8611111111111
198,14.0555555555556
199,13.8611111111111
200,13.4444444444444
201,13.0555555555556
202,12.8611111111111
203,12.6388888888889
204,12.4444444444444
205,12.6388888888889
206,13.0555555555556
207,14.25
208,15.25
209,16.4722222222222
210,17.8611111111111
211,18.0833333333333
212,18.0833333333333
213,18.2777777777778
214,18.0833333333333
215,17.8611111111111
216,18.2777777777778
217,18.8888888888889
218,20.0833333333333
219,20.0833333333333
220,20.0833333333333
221,19.8888888888889
222,19.6666666666667
223,19.4722222222222
224,19.2777777777778
225,18.6666666666667
226,18.2777777777778
227,18.4722222222222
228,18.4722222222222
229,18.6666666666667
230,18.2777777777778
231,17.8611111111111
232,17.6666666666667
233,17.4722222222222
234,17.4722222222222
235,17.6666666666667
236,17.8611111111111
237,18.0833333333333
238,18.4722222222222
239,18.4722222222222
240,18.8888888888889
241,19.0833333333333
242,19.0833333333333
243,19.0833333333333
244,18.6666666666667
245,18.2777777777778
246,17.6666666666667
247,17.0555555555556
248,15.8611111111111
249,15.0555555555556
250,14.9166666666667
251,14.9166666666667
252,14.7222222222222
253,15.1111111111111
254,15.5277777777778
255,16.5277777777778
256,17.9444444444444
257,19.3611111111111
258,20.3611111111111
259,21.3611111111111
260,20.7777777777778
261,20.7777777777778
262,20.7777777777778
263,20.7777777777778
264,20.5555555555556
265,20.5555555555556
266,20.3611111111111
267,19.9722222222222
268,19.5555555555556
269,19.3611111111111
270,19.3611111111111
271,19.9722222222222
272,20.3611111111111
273,20.5555555555556
274,20.3611111111111
275,20.3611111111111
276,20.9722222222222
277,21.1666666666667
278,20.9722222222222
279,20.3611111111111
280,19.75
281,19.3611111111111
282,18.5555555555556
283,18.3333333333333
284,18.3333333333333
285,18.75
286,19.3611111111111
287,19.1666666666667
288,18.5555555555556
289,18.1388888888889
290,17.75
291,17.1388888888889
292,14.3055555555556
293,10.6944444444444
294,9.47222222222222
295,9.88888888888889
296,10.2777777777778
297,10.8888888888889
298,10.8888888888889
299,11.0833333333333
300,11.8888888888889
301,11.6944444444444
302,11.5
