time,Vel
348,14.1111111111111
349,14.5
350,14.25
351,13.5555555555556
352,13.5555555555556
353,14.1111111111111
354,14.1111111111111
355,13.1388888888889
356,11.2222222222222
357,8.08333333333333
358,6.58333333333333
359,6.97222222222222
360,7.52777777777778
361,8.08333333333333
362,9.30555555555556
363,10.1388888888889
364,10.8055555555556
365,11.6388888888889
366,12.4444444444444
367,13.2777777777778
368,14.1111111111111
369,14.7777777777778
370,15.1944444444444
371,15.0555555555556
372,15.1944444444444
373,15.3333333333333
374,15.75
375,15.8888888888889
376,15.8888888888889
377,16.0277777777778
378,15.8888888888889
379,15.8888888888889
380,15.75
381,15.75
382,15.6111111111111
383,15.1944444444444
384,15.1944444444444
385,14.5
386,13.5555555555556
387,12.1944444444444
388,12.0555555555556
389,12.3333333333333
390,12.0555555555556
391,10.6666666666667
392,9.58333333333333
393,9.30555555555556
394,9.44444444444444
395,10.4166666666667
396,11.6388888888889
397,12.7222222222222
398,13.6944444444444
399,13.4166666666667
400,12.8611111111111
401,12.0555555555556
402,10.8055555555556
403,9.30555555555556
404,8.88888888888889
405,9.16666666666667
406,9.44444444444444
407,9.44444444444444
408,9.30555555555556
409,9.16666666666667
410,9.16666666666667
411,9.16666666666667
412,9.30555555555556
413,9.72222222222222
414,9.86111111111111
415,10
416,10.2777777777778
417,10.2777777777778
418,10.4166666666667
419,10.4166666666667
420,10.6666666666667
421,10.8055555555556
422,10.6666666666667
423,10.6666666666667
424,11.2222222222222
425,11.7777777777778
426,11.9166666666667
427,11.7777777777778
428,11.5
429,10.8055555555556
430,8.5
431,5.47222222222222
432,3.83333333333333
433,3.41666666666667
434,3
435,1.22222222222222
436,0.138888888888889
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0.194444444444444
445,1
446,1.61111111111111
447,2.41666666666667
448,4.41666666666667
449,5.83333333333333
450,7.41666666666667
451,9.02777777777778
452,9.63888888888889
453,10.25
454,10.8333333333333
455,11.4444444444444
456,12.0555555555556
457,12.6388888888889
458,13.0555555555556
459,13.4444444444444
460,13.4444444444444
461,13.4444444444444
462,13.25
463,13.25
464,13.0555555555556
465,13.25
466,13.4444444444444
467,13.6666666666667
468,13.6666666666667
469,13.6666666666667
470,13.6666666666667
471,12.25
472,10.0277777777778
473,9.44444444444444
474,8.63888888888889
475,8.44444444444444
476,8.83333333333333
477,9.02777777777778
478,9.25
479,8.83333333333333
480,8.63888888888889
481,8.02777777777778
482,5.02777777777778
483,4.41666666666667
484,5.02777777777778
485,6.41666666666667
486,7.63888888888889
487,9.25
488,10.25
489,11.4444444444444
490,12.25
491,12.8611111111111
492,12.8611111111111
493,12.8611111111111
494,12.25
495,11.4444444444444
496,9.83333333333333
497,7.41666666666667
498,4.41666666666667
499,1.80555555555556
500,1
501,0.194444444444444
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0.555555555555556
532,2.36111111111111
533,3.72222222222222
534,4.13888888888889
535,5.66666666666667
536,7.58333333333333
537,9.38888888888889
538,11.0555555555556
539,12.4166666666667
540,12.5555555555556
541,12.8333333333333
542,11.75
543,10.7777777777778
544,10.9166666666667
545,12.0277777777778
546,12.8333333333333
547,12.8333333333333
548,12.0277777777778
549,10.6388888888889
550,8.13888888888889
551,7.19444444444444
552,7.33333333333333
553,8.69444444444444
554,10.2222222222222
555,11.4722222222222
556,11.8888888888889
557,11.6111111111111
558,10.7777777777778
559,9.25
560,7.05555555555556
561,5.11111111111111
562,4
563,1.80555555555556
564,0.138888888888889
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,1.47222222222222
579,2.55555555555556
580,3.05555555555556
581,3.52777777777778
582,3.27777777777778
583,2.44444444444444
584,2.08333333333333
585,2.19444444444444
586,2.30555555555556
587,2.55555555555556
588,2.91666666666667
589,2.66666666666667
590,2.44444444444444
591,2.44444444444444
592,1.83333333333333
593,0.722222222222222
594,0.111111111111111
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0.861111111111111
622,2.19444444444444
623,3.66666666666667
624,3.66666666666667
625,2.08333333333333
626,0.972222222222222
627,0.361111111111111
628,0
629,0
630,0
631,0
632,0.5
633,2.66666666666667
634,4.75
635,5.97222222222222
636,6.69444444444444
637,7.05555555555556
638,6.33333333333333
639,5.11111111111111
640,3.41666666666667
641,1.83333333333333
642,0.361111111111111
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0.111111111111111
706,1.22222222222222
707,2.66666666666667
708,4.63888888888889
709,5.11111111111111
710,5.61111111111111
711,6.44444444444444
712,7.41666666666667
713,8.52777777777778
714,8.77777777777778
715,8.88888888888889
716,9.5
717,10
718,10.5833333333333
719,11.0833333333333
720,11.5833333333333
721,11.6944444444444
722,11.3333333333333
723,10.8333333333333
724,9.5
725,7.66666666666667
726,5.72222222222222
727,4.63888888888889
728,4.02777777777778
729,3.88888888888889
730,3.88888888888889
731,4.02777777777778
732,3.66666666666667
733,3.05555555555556
734,2.55555555555556
735,2.08333333333333
736,0.972222222222222
737,0.361111111111111
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,1.05555555555556
757,0.861111111111111
758,0.861111111111111
759,1.27777777777778
760,1.69444444444444
761,1.27777777777778
762,0.222222222222222
763,1.05555555555556
764,3.19444444444444
765,4.25
766,2.97222222222222
767,1.91666666666667
768,1.69444444444444
769,2.33333333333333
770,3.61111111111111
771,4.88888888888889
772,6.16666666666667
773,7.02777777777778
774,7.86111111111111
775,8.72222222222222
776,8.94444444444444
777,8.94444444444444
778,8.30555555555556
779,6.80555555555556
780,5.30555555555556
781,4.05555555555556
782,2.13888888888889
783,0.416666666666667
784,0.638888888888889
785,1.69444444444444
786,2.77777777777778
787,2.77777777777778
788,3.19444444444444
789,3.83333333333333
790,5.52777777777778
791,6.38888888888889
792,7.44444444444444
793,9.13888888888889
794,10.2222222222222
795,10.6388888888889
796,10.6388888888889
797,11.0555555555556
798,10.6388888888889
799,9.58333333333333
800,8.5
801,6.80555555555556
802,5.52777777777778
803,5.52777777777778
804,6.16666666666667
805,7.02777777777778
806,8.30555555555556
807,9.13888888888889
808,9.36111111111111
809,9.13888888888889
810,8.30555555555556
811,8.08333333333333
812,7.66666666666667
813,7.22222222222222
814,6.80555555555556
815,6.80555555555556
816,6.16666666666667
817,5.11111111111111
818,4.69444444444444
819,4.25
820,4.05555555555556
821,3.19444444444444
822,1.91666666666667
823,0.222222222222222
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,1.27777777777778
832,2.97222222222222
833,3.61111111111111
834,4.05555555555556
835,4.47222222222222
836,4.47222222222222
837,4.05555555555556
838,3.41666666666667
839,2.13888888888889
840,1.5
841,1.69444444444444
842,1.91666666666667
843,1.05555555555556
844,1.05555555555556
845,1.27777777777778
846,1.27777777777778
847,0.416666666666667
848,0
849,0.416666666666667
850,0.638888888888889
851,0.861111111111111
852,0.638888888888889
853,0.416666666666667
854,0
855,0
856,0.222222222222222
857,0.638888888888889
858,0.861111111111111
859,1.05555555555556
860,1.27777777777778
861,0.861111111111111
862,0
863,0.222222222222222
864,0.861111111111111
865,1.27777777777778
866,1.27777777777778
867,1.05555555555556
868,0.861111111111111
869,0.222222222222222
870,0
871,0.861111111111111
872,0.638888888888889
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0.194444444444444
882,1.77777777777778
883,3.36111111111111
884,4.52777777777778
885,5.13888888888889
886,5.72222222222222
887,6.11111111111111
888,6.30555555555556
889,6.91666666666667
890,7.30555555555556
891,7.69444444444444
892,7.88888888888889
893,8.66666666666667
894,9.08333333333333
895,9.66666666666667
896,9.86111111111111
897,9.86111111111111
898,9.66666666666667
899,9.27777777777778
900,8.88888888888889
901,8.47222222222222
902,7.88888888888889
903,7.69444444444444
904,7.5
905,7.11111111111111
906,6.69444444444444
907,5.52777777777778
908,3.55555555555556
909,1.58333333333333
910,2.16666666666667
911,3.55555555555556
912,4.94444444444444
913,5.52777777777778
914,5.13888888888889
915,4.72222222222222
916,4.52777777777778
917,4.94444444444444
918,5.33333333333333
919,5.52777777777778
920,5.91666666666667
921,5.13888888888889
922,4.94444444444444
923,4.52777777777778
924,5.13888888888889
925,5.33333333333333
926,4.94444444444444
927,3.55555555555556
928,1.58333333333333
929,0
930,0
931,1
932,2.97222222222222
933,5.33333333333333
934,7.30555555555556
935,8.66666666666667
936,9.86111111111111
937,10.8611111111111
938,11.6388888888889
939,11.8333333333333
940,12.2222222222222
941,11.8333333333333
942,11.4444444444444
943,10.8611111111111
944,10.25
945,8.66666666666667
946,7.5
947,5.13888888888889
948,3.16666666666667
949,3.16666666666667
950,4.33333333333333
951,6.11111111111111
952,6.91666666666667
953,7.5
954,8.08333333333333
955,8.47222222222222
956,8.88888888888889
957,8.88888888888889
958,8.66666666666667
959,9.08333333333333
960,8.88888888888889
961,8.88888888888889
962,8.66666666666667
963,8.27777777777778
964,7.88888888888889
965,6.5
966,5.91666666666667
967,5.72222222222222
968,6.30555555555556
969,6.11111111111111
970,6.11111111111111
971,6.5
972,7.30555555555556
973,7.88888888888889
974,8.27777777777778
975,8.27777777777778
976,8.47222222222222
977,8.08333333333333
978,8.08333333333333
979,7.69444444444444
980,7.30555555555556
981,6.91666666666667
982,6.30555555555556
983,5.91666666666667
984,4.72222222222222
985,3.16666666666667
986,1.58333333333333
987,0.194444444444444
988,0
989,0
990,0
991,0
992,0
993,0
