time,Vel
200,0
201,0.89408
202,1.78816
203,2.68224
204,3.57632
205,4.4704
206,5.36448
207,6.25856
208,7.15264
209,8.04672
210,8.9408
211,8.9408
212,8.9408
213,8.9408
214,8.9408
215,8.9408
216,8.9408
217,8.9408
218,8.9408
219,8.9408
220,8.9408
221,8.9408
222,8.9408
223,8.9408
224,8.9408
225,8.9408
226,8.9408
227,8.9408
228,8.9408
229,8.9408
230,7.15264
231,4.91744
232,3.12928
233,0.89408
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0.89408
242,1.78816
243,2.68224
244,3.57632
245,4.4704
246,5.36448
247,6.25856
248,7.15264
249,8.04672
250,8.9408
251,8.9408
252,8.9408
253,8.9408
254,8.9408
255,8.9408
256,8.9408
257,8.9408
258,8.9408
259,8.9408
260,8.9408
261,8.9408
262,8.9408
263,8.9408
264,8.9408
265,8.9408
266,8.9408
267,8.9408
268,8.9408
269,8.9408
270,7.15264
271,4.91744
272,3.12928
273,0.89408
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0.89408
282,1.78816
283,2.68224
284,3.57632
285,4.4704
286,5.36448
287,6.25856
288,7.15264
289,8.04672
290,8.9408
291,8.9408
292,8.9408
293,8.9408
294,8.9408
295,8.9408
296,8.9408
297,8.9408
298,8.9408
299,8.9408
300,8.9408
301,8.9408
302,8.9408
303,8.9408
304,8.9408
305,8.9408
306,8.9408
307,8.9408
308,8.9408
309,8.9408
310,7.15264
311,4.91744
312,3.12928
313,0.89408
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0.89408
322,1.78816
323,2.68224
324,3.57632
325,4.4704
326,5.36448
327,6.25856
328,7.15264
329,8.04672
330,8.9408
331,8.9408
332,8.9408
333,8.9408
334,8.9408
335,8.9408
336,8.9408
337,8.9408
338,8.9408
339,8.9408
340,8.9408
341,8.9408
342,8.9408
343,8.9408
344,8.9408
345,8.9408
346,8.9408
347,8.9408
348,8.9408
349,8.9408
350,7.15264
351,4.91744
352,3.12928
353,0.89408
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0.89408
362,1.78816
363,2.68224
364,3.57632
365,4.4704
366,5.36448
367,6.25856
368,7.15264
369,8.04672
370,8.9408
371,8.9408
372,8.9408
373,8.9408
374,8.9408
375,8.9408
376,8.9408
377,8.9408
378,8.9408
379,8.9408
380,8.9408
381,8.9408
382,8.9408
383,8.9408
384,8.9408
385,8.9408
386,8.9408
387,8.9408
388,8.9408
389,8.9408
390,7.15264
391,4.91744
392,3.12928
393,0.89408
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0.89408
402,1.78816
403,2.68224
404,3.57632
405,4.4704
406,5.36448
407,6.25856
408,7.15264
409,8.04672
410,8.9408
411,8.9408
412,8.9408
413,8.9408
414,8.9408
415,8.9408
416,8.9408
417,8.9408
418,8.9408
419,8.9408
420,8.9408
421,8.9408
422,8.9408
423,8.9408
424,8.9408
425,8.9408
426,8.9408
427,8.9408
428,8.9408
429,8.9408
430,7.15264
431,4.91744
432,3.12928
433,0.89408
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0.89408
442,1.78816
443,2.68224
444,3.57632
445,4.4704
446,5.36448
447,6.25856
448,7.15264
449,8.04672
450,8.9408
451,8.9408
452,8.9408
453,8.9408
454,8.9408
455,8.9408
456,8.9408
457,8.9408
458,8.9408
459,8.9408
460,8.9408
461,8.9408
462,8.9408
463,8.9408
464,8.9408
465,8.9408
466,8.9408
467,8.9408
468,8.9408
469,8.9408
470,7.15264
471,4.91744
472,3.12928
473,0.89408
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0.89408
482,1.78816
483,2.68224
484,3.57632
485,4.4704
486,5.36448
487,6.25856
488,7.15264
489,8.04672
490,8.9408
491,8.9408
492,8.9408
493,8.9408
494,8.9408
495,8.9408
496,8.9408
497,8.9408
498,8.9408
499,8.9408
500,8.9408
501,8.9408
502,8.9408
503,8.9408
504,8.9408
505,8.9408
506,8.9408
507,8.9408
508,8.9408
509,8.9408
510,7.15264
511,4.91744
512,3.12928
513,0.89408
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0.89408
522,1.78816
523,2.68224
524,3.57632
525,4.4704
526,5.36448
527,6.25856
528,7.15264
529,8.04672
530,8.9408
531,8.9408
532,8.9408
533,8.9408
534,8.9408
535,8.9408
536,8.9408
537,8.9408
538,8.9408
539,8.9408
540,8.9408
541,8.9408
542,8.9408
543,8.9408
544,8.9408
545,8.9408
546,8.9408
547,8.9408
548,8.9408
549,8.9408
550,7.15264
551,4.91744
552,3.12928
553,0.89408
554,0
555,0
556,0
557,0
558,0
559,0
560,0
