time,Vel
273,8.88888888888889
274,8.88888888888889
275,8.88888888888889
276,8.88888888888889
277,8.88888888888889
278,8.88888888888889
279,8.88888888888889
280,8.88888888888889
281,8.08080808080808
282,7.27272727272727
283,6.46464646464647
284,5.65656565656566
285,4.84848484848485
286,4.04040404040404
287,3.23232323232323
288,2.42424242424242
289,1.61616161616162
290,0.808080808080808
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0.694444444444444
314,1.38888888888889
315,2.08333333333333
316,2.77777777777778
317,3.47222222222222
318,4.16666666666667
319,4.67171717171717
320,5.17676767676768
321,5.68181818181818
322,6.18686868686869
323,6.69191919191919
324,7.1969696969697
325,7.7020202020202
326,8.20707070707071
327,8.71212121212121
328,9.21717171717172
329,9.72222222222222
330,10.1851851851852
331,10.6481481481481
332,11.1111111111111
333,11.5740740740741
334,12.037037037037
335,12.5
336,12.962962962963
337,13.4259259259259
338,13.8888888888889
339,13.8888888888889
340,13.8888888888889
341,13.8888888888889
342,13.8888888888889
343,13.8888888888889
344,13.8888888888889
345,13.8888888888889
346,13.8888888888889
347,13.8888888888889
348,13.8888888888889
349,13.8888888888889
350,13.8888888888889
351,13.3680555555556
352,12.8472222222222
353,12.3263888888889
354,11.8055555555556
355,11.2847222222222
356,10.7638888888889
357,10.2430555555556
358,9.72222222222222
359,9.72222222222222
360,9.72222222222222
361,9.72222222222222
362,9.72222222222222
363,9.72222222222222
364,9.72222222222222
365,9.72222222222222
366,9.72222222222222
367,9.72222222222222
368,9.72222222222222
369,9.72222222222222
370,9.72222222222222
371,9.72222222222222
372,9.72222222222222
373,9.72222222222222
374,8.75
375,7.77777777777778
376,6.80555555555555
377,5.83333333333333
378,4.86111111111111
379,3.88888888888889
380,2.91666666666667
381,1.94444444444444
382,0.972222222222222
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,1.04166666666667
403,2.08333333333333
404,3.125
405,4.16666666666667
406,4.16666666666667
407,4.16666666666667
408,4.16666666666667
409,4.16666666666667
410,4.16666666666667
411,4.16666666666667
412,4.16666666666667
413,4.16666666666667
414,3.33333333333333
415,2.5
416,1.66666666666667
417,0.833333333333333
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0.694444444444444
441,1.38888888888889
442,2.08333333333333
443,2.77777777777778
444,3.47222222222222
445,4.16666666666667
446,4.9537037037037
447,5.74074074074074
448,6.52777777777778
449,7.31481481481481
450,8.10185185185185
451,8.88888888888889
452,8.88888888888889
453,8.88888888888889
454,8.88888888888889
455,8.88888888888889
456,8.88888888888889
457,8.88888888888889
458,8.88888888888889
459,8.88888888888889
460,8.88888888888889
461,8.88888888888889
462,8.88888888888889
463,8.88888888888889
464,8.88888888888889
465,8.88888888888889
466,8.88888888888889
467,8.88888888888889
468,8.88888888888889
469,8.88888888888889
470,8.88888888888889
471,8.88888888888889
472,8.88888888888889
473,8.88888888888889
474,8.88888888888889
475,8.88888888888889
476,8.08080808080808
477,7.27272727272727
478,6.46464646464647
479,5.65656565656566
480,4.84848484848485
481,4.04040404040404
482,3.23232323232323
483,2.42424242424242
484,1.61616161616162
485,0.808080808080808
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0.694444444444444
509,1.38888888888889
510,2.08333333333333
511,2.77777777777778
512,3.47222222222222
513,4.16666666666667
514,4.67171717171717
515,5.17676767676768
516,5.68181818181818
517,6.18686868686869
518,6.69191919191919
519,7.1969696969697
520,7.7020202020202
521,8.20707070707071
522,8.71212121212121
523,9.21717171717172
524,9.72222222222222
525,10.1851851851852
526,10.6481481481481
527,11.1111111111111
528,11.5740740740741
529,12.037037037037
530,12.5
531,12.962962962963
532,13.4259259259259
533,13.8888888888889
534,13.8888888888889
535,13.8888888888889
536,13.8888888888889
537,13.8888888888889
538,13.8888888888889
539,13.8888888888889
540,13.8888888888889
541,13.8888888888889
542,13.8888888888889
543,13.8888888888889
544,13.8888888888889
545,13.8888888888889
546,13.3680555555556
547,12.8472222222222
548,12.3263888888889
549,11.8055555555556
550,11.2847222222222
551,10.7638888888889
552,10.2430555555556
553,9.72222222222222
554,9.72222222222222
555,9.72222222222222
556,9.72222222222222
557,9.72222222222222
558,9.72222222222222
559,9.72222222222222
560,9.72222222222222
561,9.72222222222222
562,9.72222222222222
563,9.72222222222222
564,9.72222222222222
565,9.72222222222222
566,9.72222222222222
567,9.72222222222222
568,9.72222222222222
569,8.75
570,7.77777777777778
571,6.80555555555555
572,5.83333333333333
573,4.86111111111111
574,3.88888888888889
575,2.91666666666667
576,1.94444444444444
577,0.972222222222222
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,1.04166666666667
598,2.08333333333333
599,3.125
600,4.16666666666667
601,4.16666666666667
602,4.16666666666667
603,4.16666666666667
604,4.16666666666667
605,4.16666666666667
606,4.16666666666667
607,4.16666666666667
608,4.16666666666667
609,3.33333333333333
610,2.5
611,1.66666666666667
612,0.833333333333333
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0.694444444444444
636,1.38888888888889
637,2.08333333333333
638,2.77777777777778
639,3.47222222222222
640,4.16666666666667
641,4.9537037037037
642,5.74074074074074
643,6.52777777777778
644,7.31481481481481
645,8.10185185185185
646,8.88888888888889
647,8.88888888888889
648,8.88888888888889
649,8.88888888888889
650,8.88888888888889
651,8.88888888888889
652,8.88888888888889
653,8.88888888888889
654,8.88888888888889
655,8.88888888888889
656,8.88888888888889
657,8.88888888888889
658,8.88888888888889
659,8.88888888888889
660,8.88888888888889
661,8.88888888888889
662,8.88888888888889
663,8.88888888888889
664,8.88888888888889
665,8.88888888888889
666,8.88888888888889
667,8.88888888888889
668,8.88888888888889
669,8.88888888888889
670,8.88888888888889
671,8.08080808080808
672,7.27272727272727
673,6.46464646464647
674,5.65656565656566
675,4.84848484848485
676,4.04040404040404
677,3.23232323232323
678,2.42424242424242
679,1.61616161616162
680,0.808080808080808
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0.694444444444444
704,1.38888888888889
705,2.08333333333333
706,2.77777777777778
707,3.47222222222222
708,4.16666666666667
709,4.67171717171717
710,5.17676767676768
711,5.68181818181818
712,6.18686868686869
713,6.69191919191919
714,7.1969696969697
715,7.7020202020202
716,8.20707070707071
717,8.71212121212121
718,9.21717171717172
719,9.72222222222222
720,10.1851851851852
721,10.6481481481481
722,11.1111111111111
723,11.5740740740741
724,12.037037037037
725,12.5
726,12.962962962963
727,13.4259259259259
728,13.8888888888889
729,13.8888888888889
730,13.8888888888889
731,13.8888888888889
732,13.8888888888889
733,13.8888888888889
734,13.8888888888889
735,13.8888888888889
736,13.8888888888889
737,13.8888888888889
738,13.8888888888889
739,13.8888888888889
740,13.8888888888889
741,13.3680555555556
742,12.8472222222222
743,12.3263888888889
744,11.8055555555556
745,11.2847222222222
746,10.7638888888889
747,10.2430555555556
748,9.72222222222222
749,9.72222222222222
750,9.72222222222222
751,9.72222222222222
752,9.72222222222222
753,9.72222222222222
754,9.72222222222222
755,9.72222222222222
756,9.72222222222222
757,9.72222222222222
758,9.72222222222222
759,9.72222222222222
760,9.72222222222222
761,9.72222222222222
762,9.72222222222222
763,9.72222222222222
764,8.75
765,7.77777777777778
766,6.80555555555555
767,5.83333333333333
768,4.86111111111111
769,3.88888888888889
770,2.91666666666667
771,1.94444444444444
772,0.972222222222222
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
